Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN
2016-08-02,569.174,570.412,565.093,565.117
2016-08-03,568.065,570.361,567.752,569.872
2016-08-04,565.033,567.711,564.775,567.235
2016-08-05,555.758,561.404,550.023,561.404
2016-08-08,548.999,553.188,548.926,553.026
2016-08-09,544.797,546.963,544.204,546.828
2016-08-10,545.219,545.874,544.1,544.98
2016-08-11,539.515,545.74,539.201,544.868
2016-08-12,541.597,544.908,541.479,542.579
2016-08-15,536.729,541.254,536.57,541.254
2016-08-16,532.859,538.847,532.716,538.847
2016-08-17,532.294,532.544,529.75,530.602
2016-08-18,531.054,532.715,530.25,532.322
2016-08-19,527.515,528.712,526.219,528.712
2016-08-22,530.18,530.357,527.466,527.466
2016-08-23,528.406,530.886,528.093,529.491
2016-08-24,527.082,529.028,527.082,528.652
2016-08-25,525.796,527.286,525.503,527.072
2016-08-26,519.558,527.768,519.432,527.22
2016-08-29,523.71,523.782,520.056,520.056
2016-08-30,521.911,522.568,521.363,522.442
2016-08-31,521.065,522.843,520.819,520.819
2016-09-01,524.237,524.525,518.991,520.665
2016-09-02,516.775,525.578,516.775,522.619
2016-09-05,516.775,525.578,516.775,522.619
2016-09-06,522.157,522.383,517.185,517.185
2016-09-07,520.149,523.4,520.025,522.406
2016-09-08,514.808,518.68,513.973,518.214
2016-09-09,517.863,518.207,511.466,511.92
2016-09-12,525.443,525.91,520.908,520.908
2016-09-13,530.647,531.322,525.865,526.417
2016-09-14,537.26,537.495,532.675,532.675
2016-09-15,538.465,540.667,536.85,538.739
2016-09-16,538.476,540.01,537.558,540.01
2016-09-19,535.628,538.127,535.628,537.887
2016-09-20,536.023,537.761,535.985,536.538
2016-09-21,534.164,535.715,532.454,535.111
2016-09-22,525.768,532.133,524.926,531.517
2016-09-23,524.414,526.135,524.079,525.424
2016-09-26,530.017,530.382,525.572,525.572
2016-09-27,530.959,532.125,529.893,529.893
2016-09-28,526.41,530.873,526.1,529.425
2016-09-29,524.241,525.045,522.279,524.34
2016-09-30,517.877,524.496,517.835,523.705
2016-10-03,514.05,516.955,513.791,516.619
2016-10-04,508.079,513.358,508.014,513.32
2016-10-05,504.022,508.264,503.47,507.792
2016-10-06,499.699,503.08,499.492,503.08
2016-10-07,497.546,502.043,497.546,499.635
2016-10-10,497.546,502.043,497.546,499.635
2016-10-11,493.449,494.044,492.12,492.592
2016-10-12,494.83,494.942,491.196,491.446
2016-10-13,499.657,500.718,495.91,495.91
2016-10-14,495.451,498.627,495.133,497.255
2016-10-17,497.411,497.948,496.46,496.46
2016-10-18,497.175,497.642,495.304,496.838
2016-10-19,492.045,495.452,491.674,495.452
2016-10-20,487.209,491.232,487.137,490.31
2016-10-21,487.623,487.936,486.186,486.885
2016-10-24,483.912,487.63,483.624,486.997
2016-10-25,483.657,484.072,482.232,482.416
2016-10-26,484.896,485.697,482.296,482.296
2016-10-27,486.054,486.688,482.178,483.131
2016-10-28,493.46,493.46,486.583,486.681
2016-10-31,503.108,503.529,494.671,494.671
2016-11-01,514.367,515.388,502.698,503.339
2016-11-02,524.256,524.723,517.47,517.47
2016-11-03,525.971,526.76,523.201,523.686
2016-11-04,526.89,533.021,526.89,528.083
2016-11-07,513.329,521.187,513.324,521.187
2016-11-08,509.709,513.63,508.66,513.377
2016-11-09,500.633,514.975,499.097,513.206
2016-11-10,500.695,504.275,493.488,495.302
2016-11-11,500.695,504.275,493.488,495.302
2016-11-14,511.776,514.667,495.755,495.755
2016-11-15,503.687,513.832,503.331,513.832
2016-11-16,503.398,505.372,500.39,500.636
2016-11-17,495.614,503.358,495.614,503.358
2016-11-18,493.482,497.738,492.338,497.13
2016-11-21,494.395,496.741,493.033,495.828
2016-11-22,489.977,495.024,489.732,495.024
2016-11-23,485.832,488.664,482.364,488.664
2016-11-24,485.832,488.664,482.364,488.664
2016-11-25,470.336,483.614,470.111,482.004
2016-11-28,485.119,485.725,484.265,484.869
2016-11-29,488.346,488.346,483.099,484.368
2016-11-30,478.735,483.79,478.254,483.79
2016-12-01,473.97,476.812,471.603,476.074
2016-12-02,479.501,479.501,475.229,475.422
2016-12-05,473.612,476.913,473.013,476.913
2016-12-06,467.344,473.11,467.344,472.732
2016-12-07,463.369,468.322,463.098,468.322
2016-12-08,455.88,459.665,455.88,457.923
2016-12-09,446.181,454.421,446.181,453.26
2016-12-12,442.033,443.214,441.014,441.833
2016-12-13,437.681,442.873,437.668,441.911
2016-12-14,426.545,440.059,426.427,439.131
2016-12-15,427.021,428.61,422.677,422.677
2016-12-16,428.677,430.583,425.415,428.337
2016-12-19,431.984,433.184,430.805,431.351
2016-12-20,430.239,430.576,428.512,430.576
2016-12-21,430.931,431.35,430.132,430.534
2016-12-22,428.663,429.624,427.516,429.539
2016-12-23,427.025,428.872,426.876,428.454
2016-12-26,427.025,428.872,426.876,428.454
2016-12-27,422.599,426.311,422.599,426.311
2016-12-28,426.764,427.196,422.936,422.969
2016-12-29,428.818,429.549,427.507,427.734
2016-12-30,429.748,430.608,428.184,428.285
2017-01-02,429.748,430.608,428.184,428.285
2017-01-03,426.568,427.839,423.964,425.753
2017-01-04,421.613,426.323,421.207,426.019
2017-01-05,423.038,423.996,420.024,420.024
2017-01-06,408.132,422.07,408.132,421.491
2017-01-09,411.476,411.476,409.181,409.459
2017-01-10,408.966,410.559,408.509,409.274
2017-01-11,408.768,411.703,406.474,408.419
2017-01-12,410.001,413.873,410.001,411.4
2017-01-13,406.442,412.042,404.591,411.406
2017-01-16,406.442,412.042,404.591,411.406
2017-01-17,413.007,413.326,410.2,410.2
2017-01-18,404.174,410.546,404.174,410.484
2017-01-19,403.133,403.506,399.617,403.091
2017-01-20,402.13,402.5,397.914,397.971
2017-01-23,410.063,410.711,403.535,403.535
2017-01-24,404.398,408.64,404.398,407.84
2017-01-25,397.502,403.06,397.179,403.06
2017-01-26,394.408,396.049,392.28,393.322
2017-01-27,394.015,395.55,392.486,392.628
2017-01-30,395.749,396.815,393.455,393.694
2017-01-31,398.888,400.411,395.918,397.463
2017-02-01,395.806,397.655,392.55,397.655
2017-02-02,394.165,397.874,393.809,396.151
2017-02-03,400.339,400.339,388.954,391.895
2017-02-06,402.82,403.134,400.884,401.983
2017-02-07,402.3,403.477,399.317,400.641
2017-02-08,409.539,409.744,404.505,404.505
2017-02-09,404.156,407.713,403.332,406.445
2017-02-10,400.712,401.932,400.471,401.925
2017-02-13,397.094,398.951,396.717,398.951
2017-02-14,392.831,397.022,391.533,396.904
2017-02-15,389.507,391.118,387.973,391.118
2017-02-16,392.646,392.65,389.147,390.203
2017-02-17,394.483,396.019,393.815,395.281
2017-02-20,394.483,396.019,393.815,395.281
2017-02-21,387.567,390.357,387.316,389.722
2017-02-22,387.754,389.55,384.234,388.328
2017-02-23,387.775,388.54,386.261,388.235
2017-02-24,389.407,390.165,387.465,387.465
2017-02-27,383.777,387.878,383.536,387.878
2017-02-28,378.671,385.585,378.038,383.59
2017-03-01,369.614,373.67,369.231,373.67
2017-03-02,366.043,367.129,363.012,366.443
2017-03-03,368.295,368.295,363.146,364.04
2017-03-06,373.829,374.184,369.916,369.916
2017-03-07,381.78,381.78,374.049,374.049
2017-03-08,387.709,387.709,380.364,382.211
2017-03-09,393.602,395.202,389.133,389.133
2017-03-10,397.182,397.396,392.478,394.157
2017-03-13,398.309,399.141,397.082,397.942
2017-03-14,408.393,408.729,400.012,400.012
2017-03-15,410.185,412.538,406.966,409.789
2017-03-16,399.274,405.56,399.274,405.498
2017-03-17,400.782,402.233,399.672,400.174
2017-03-20,406.592,406.592,400.642,400.642
2017-03-21,414.877,415.18,404.217,404.217
2017-03-22,422.186,423.897,417.159,417.159
2017-03-23,419.003,423.942,419.003,421.641
2017-03-24,416.192,419.397,415.606,418.845
2017-03-27,421.538,422.71,421.434,421.729
2017-03-28,413.101,422.252,413.014,421.6
2017-03-29,408.768,414.261,408.7,413.894
2017-03-30,397.218,407.494,396.825,407.494
2017-03-31,396.414,397.839,395.56,396.626
2017-04-03,401.097,401.097,395.42,396.227
2017-04-04,398.287,402.497,398.287,402.497
2017-04-05,398.643,399.605,395.531,399.069
2017-04-06,396.796,398.123,394.866,397.607
2017-04-07,395.752,400.127,391.027,398.404
2017-04-10,397.044,398.852,396.75,396.775
2017-04-11,404.196,404.263,398.711,398.711
2017-04-12,409.953,409.953,402.992,402.992
2017-04-13,410.235,410.979,407.614,409.716
2017-04-14,410.235,410.979,407.614,409.716
2017-04-17,411.166,414.024,410.837,413.089
2017-04-18,419.83,419.83,414.7,414.702
2017-04-19,416.502,417.178,414.395,417.178
2017-04-20,412.17,415.151,411.735,415.151
2017-04-21,410.178,412.738,410.178,411.74
2017-04-24,402.702,403.798,402.313,403.253
2017-04-25,394.127,399.381,393.669,399.381
2017-04-26,394.107,394.537,391.914,393.86
2017-04-27,395.253,395.972,392.832,392.832
2017-04-28,392.867,394.085,391.473,394.085
2017-05-01,389.994,392.935,389.557,392.371
2017-05-02,391.375,391.571,387.196,387.705
2017-05-03,389.026,391.065,388.329,391.054
2017-05-04,390.82,391.141,385.334,386.539
2017-05-05,392.542,393.589,390.539,390.539
2017-05-08,389.761,392.884,389.609,392.751
2017-05-09,389.351,389.948,387.177,389.925
2017-05-10,388.926,391.927,388.73,391.554
2017-05-11,388.639,389.338,386.745,389.338
2017-05-12,394.104,394.452,390.471,390.471
2017-05-15,391.754,393.973,390.99,393.973
2017-05-16,390.589,392.528,390.23,390.248
2017-05-17,402.553,403.333,392.777,392.777
2017-05-18,402.405,405.809,401.613,405.16
2017-05-19,397.173,400.655,396.096,400.386
2017-05-22,392.357,395.595,392.357,395.113
2017-05-23,388.997,394.156,388.7,393.596
2017-05-24,390.831,391.124,387.072,388.616
2017-05-25,387.231,390.119,387.231,390.119
2017-05-26,388.428,389.77,387.993,389.356
2017-05-29,388.428,389.77,387.993,389.356
2017-05-30,391.023,391.135,388.694,389.853
2017-05-31,390.656,391.448,389.457,389.457
2017-06-01,388.061,389.169,387.233,389.026
2017-06-02,390.146,390.877,386.9,386.9
2017-06-05,387.574,388.985,387.384,388.985
2017-06-06,389.996,391.359,389.981,390.999
2017-06-07,390.033,390.36,388.098,389.623
2017-06-08,392.378,392.378,388.375,388.782
2017-06-09,390.833,391.58,388.631,390.025
2017-06-12,389.463,391.245,388.787,389.851
2017-06-13,384.725,388.781,384.725,388.759
2017-06-14,389.796,392.731,383.51,383.51
2017-06-15,386.781,387.065,384.092,385.269
2017-06-16,390.017,390.44,385.687,385.79
2017-06-19,385.405,391.015,385.233,391.015
2017-06-20,392.111,392.345,385.096,385.096
2017-06-21,399.503,399.578,392.14,393.104
2017-06-22,402.849,403.014,400.124,400.124
2017-06-23,401.304,403.182,400.834,403.029
2017-06-26,398.809,401.784,398.809,400.57
2017-06-27,394.206,395.644,392.851,395.644
2017-06-28,392.134,394.352,392.134,392.757
2017-06-29,389.426,389.92,386.527,387.721
2017-06-30,384.746,389.16,384.746,389.16
2017-07-03,380.88,385.433,380.826,384.532
2017-07-04,380.88,385.433,380.826,384.532
2017-07-05,381.223,381.244,381.223,381.223
2017-07-06,382.757,382.834,378.184,378.184
2017-07-07,389.582,389.582,382.506,382.506
2017-07-10,391.447,392.398,390.922,391.335
2017-07-11,393.031,393.29,390.733,390.733
2017-07-12,391.564,396.193,391.564,392.991
2017-07-13,389.423,390.513,388.861,390.513
2017-07-14,387.332,393.721,387.332,389.73
2017-07-17,384.543,388.907,384.346,388.907
2017-07-18,385.774,386.677,384.784,385.139
2017-07-19,380.109,384.095,380.109,384.095
2017-07-20,377.596,379.907,377.198,379.176
2017-07-21,378.892,379.848,377.191,377.573
2017-07-24,377.381,378.85,377.148,378.141
2017-07-25,371.663,375.727,371.663,375.103
2017-07-26,374.639,374.678,370.747,372.582
2017-07-27,373.638,374.191,372.081,373.575
2017-07-28,375.17,375.351,371.727,371.727
2017-07-31,375.345,376.113,374.863,374.98
2017-08-01,377.411,377.822,374.069,374.601
2017-08-02,375.537,377.111,375.179,376.097
2017-08-03,379.325,379.55,375.73,376.041
2017-08-04,378.755,378.755,374.892,377.561
2017-08-07,380.941,380.941,378.233,378.233
2017-08-08,382.837,382.837,379.439,380.02
2017-08-09,391.367,391.367,385.115,385.115
2017-08-10,403.579,403.579,393.44,393.443
2017-08-11,409.341,409.383,405.17,405.57
2017-08-14,404.543,406.229,404.276,406.229
2017-08-15,400.778,401.915,400.434,401.915
2017-08-16,403.306,403.527,400.333,400.492
2017-08-17,409.212,409.407,401.502,401.502
2017-08-18,411.429,411.956,409.129,409.129
2017-08-21,412.582,413.027,411.692,411.76
2017-08-22,408.419,410.64,408.353,410.319
2017-08-23,412.516,412.516,409.886,409.886
2017-08-24,407.755,410.324,407.669,410.211
2017-08-25,406.977,408.203,406.312,407
2017-08-28,408.22,408.304,406.968,407.855
2017-08-29,411.204,414.194,410.138,413.31
2017-08-30,408.389,409.331,407.374,409.331
2017-08-31,405.199,407.538,404.507,406.938
2017-09-01,396.471,406.318,396.471,404.099
2017-09-04,396.471,406.318,396.471,404.099
2017-09-05,405.007,405.007,399.235,399.235
2017-09-06,399.923,404.471,399.842,404.471
2017-09-07,401.686,402.212,398.817,399.553
2017-09-08,404.089,404.208,400.556,402.859
2017-09-11,397.063,400.403,396.65,400.403
2017-09-12,393.936,395.463,393.046,395.095
2017-09-13,391.761,394.74,391.384,394.72
2017-09-14,388.776,389.648,387.632,389.523
2017-09-15,386.533,389.076,386.465,387.789
2017-09-18,383.792,385.45,383.378,385.45
2017-09-19,380.874,384.359,380.768,384.359
2017-09-20,376.929,381.947,376.203,381.947
2017-09-21,376.148,378.325,375.742,376.702
2017-09-22,377.778,378.161,376.811,377.768
2017-09-25,379.693,380.3,377.318,378.561
2017-09-26,377.071,378.754,376.519,378.754
2017-09-27,373.685,375.01,373.276,374.619
2017-09-28,374.432,374.439,372.329,372.37
2017-09-29,370.459,373.965,369.986,373.046
2017-10-02,369.193,370.265,368.736,369.032
2017-10-03,369.472,370.127,368.362,368.827
2017-10-04,368.12,370.942,367.233,370.942
2017-10-05,364.472,368.093,364.296,367.597
2017-10-06,366.851,366.851,360.934,363.672
2017-10-09,366.851,366.851,360.934,363.672
2017-10-10,366.909,368.932,366.909,367.814
2017-10-11,367.909,368.94,367.765,367.899
2017-10-12,370.741,370.741,368.624,369.543
2017-10-13,374.645,374.73,370.406,370.406
2017-10-16,369.408,373.473,369.378,373.473
2017-10-17,366.207,368.539,365.909,368.539
2017-10-18,362.704,364.106,362.455,364.106
2017-10-19,365.553,366.245,363.834,365.484
2017-10-20,360.037,362.519,359.656,362.519
2017-10-23,360.75,360.956,359.9,359.906
2017-10-24,356.29,358.455,356.094,358.455
2017-10-25,360.624,360.624,353.591,355.272
2017-10-26,359.401,360.87,358.889,360.87
2017-10-27,364.049,364.758,359.407,359.444
2017-10-30,368.007,368.335,364.892,364.892
2017-10-31,366.336,368.265,366.336,367.22
2017-11-01,366.25,366.989,364.022,365.115
2017-11-02,367.931,368.736,366.486,366.518
2017-11-03,370.706,370.706,366.775,367.172
2017-11-06,373.352,373.793,371.661,371.661
2017-11-07,376.269,376.294,373.133,373.133
2017-11-08,382,382.224,377.254,377.279
2017-11-09,389.948,390.507,383.546,383.546
2017-11-10,390.004,390.515,389.194,390.515
2017-11-13,388.306,389.572,388.29,389.158
2017-11-14,397.222,397.222,389.206,389.684
2017-11-15,407.277,407.3,401.727,401.727
2017-11-16,393.051,403.38,393.051,403.38
2017-11-17,392.651,393.49,391.933,392.158
2017-11-20,387.185,391.666,387.158,391.666
2017-11-21,382.803,386.965,382.67,386.742
2017-11-22,384.916,385.11,382.395,382.395
2017-11-23,384.916,385.11,382.395,382.395
2017-11-24,382.405,383.604,382.2,383.415
2017-11-27,382.64,382.704,380.627,382.068
2017-11-28,382.051,384.071,381.538,382.707
2017-11-29,378.086,380.584,377.479,380.584
2017-11-30,372.326,376.054,371.699,376.054
2017-12-01,378.781,378.781,371.26,373.774
2017-12-04,375.692,376.47,374.902,375.981
2017-12-05,375.698,375.82,373.521,373.533
2017-12-06,378.763,379.569,377.079,377.079
2017-12-07,379.288,380.596,378.121,378.121
2017-12-08,378.972,380.121,377.987,377.987
2017-12-11,376.043,378.916,375.989,378.916
2017-12-12,374.244,374.39,372.611,374.39
2017-12-13,379.209,379.209,372.127,372.403
2017-12-14,379.192,379.419,375.505,376.457
2017-12-15,379.726,379.971,378.22,379.325
2017-12-18,378.607,379.167,378.149,378.223
2017-12-19,375.769,377.244,374.639,377.244
2017-12-20,374.961,376.458,374.249,374.939
2017-12-21,374.222,375.257,373.453,375.257
2017-12-22,373.163,373.646,372.924,373.117
2017-12-25,373.163,373.646,372.924,373.117
2017-12-26,373.802,374.597,372.896,372.974
2017-12-27,375.516,375.69,374.233,374.233
2017-12-28,373.567,375.206,373.558,374.039
2017-12-29,375.14,375.14,374.047,374.047
2018-01-01,375.14,375.14,374.047,374.047
2018-01-02,368.748,373.509,368.275,373.509
2018-01-03,362.945,369.278,362.945,369.056
2018-01-04,355.312,360.51,354.989,360.51
2018-01-05,344.833,355.281,344.833,354.039
2018-01-08,343.664,346.177,343.443,345.444
2018-01-09,339.652,343.553,339.652,343.553
2018-01-10,345.406,345.87,339.092,339.092
2018-01-11,344.171,346.117,344.171,344.986
2018-01-12,341.949,344.132,340.783,344.132
2018-01-15,341.949,344.132,340.783,344.132
2018-01-16,340.902,341.552,339.469,341.552
2018-01-17,337.032,339.396,337.032,338.475
2018-01-18,336.998,337.803,335.283,335.708
2018-01-19,334.599,337.358,334.599,336.075
2018-01-22,335.166,336.573,334.097,334.262
2018-01-23,336.62,337.348,335.937,336.357
2018-01-24,333.433,334.704,332.387,333.836
2018-01-25,334.397,335.177,330.552,333.436
2018-01-26,329.818,332.723,329.784,332.179
2018-01-29,330.99,331.188,324.957,325.205
2018-01-30,335.105,335.105,330.737,330.889
2018-01-31,333.908,335.238,331.041,334.97
2018-02-01,330.41,333.651,330.271,330.442
2018-02-02,328.599,336.422,328.599,332.001
2018-02-05,351.784,351.784,332.289,332.454
2018-02-06,347.004,353.532,347.004,352.369
2018-02-07,343.486,349.099,341.833,347.684
2018-02-08,355.96,356.293,342.352,342.525
2018-02-09,368.887,373.427,357.699,358.798
2018-02-12,365.358,367.755,365.017,366.233
2018-02-13,372.217,372.677,366.506,366.997
2018-02-14,363.553,372.66,362.678,372.66
2018-02-15,353.371,360.32,353.371,360.007
2018-02-16,347.859,353.375,347.859,353.14
2018-02-19,347.859,353.375,347.859,353.14
2018-02-20,344.962,346.285,344.199,345.325
2018-02-21,340.802,345.127,339.933,344.384
2018-02-22,347.633,347.69,342.519,342.614
2018-02-23,350.729,352.973,349.066,349.3
2018-02-26,345.422,350.708,345.422,350.708
2018-02-27,340.535,344.03,338.358,343.488
2018-02-28,343.689,343.689,340.426,340.912
2018-03-01,354.591,354.942,346.584,347.503
2018-03-02,353.602,358.057,353.602,356.405
2018-03-05,351.027,357.78,350.819,356.482
2018-03-06,345.169,349.035,345.169,348.705
2018-03-07,347.665,349.027,346.706,349.027
2018-03-08,348.017,349.18,346.702,347.079
2018-03-09,343.929,346.839,343.228,346.697
2018-03-12,345.15,345.444,342.798,342.948
2018-03-13,347.566,347.566,344.26,344.26
2018-03-14,350.681,351.289,345.428,346.123
2018-03-15,352.168,353.329,350.821,351.43
2018-03-16,343.184,346.299,343.184,345.94
2018-03-19,346.437,347.838,341.786,342.101
2018-03-20,343.925,346.33,343.925,345.978
2018-03-21,344.674,345.102,340.283,342.949
2018-03-22,353.64,353.96,345.404,345.404
2018-03-23,356.077,356.225,350.439,350.883
2018-03-26,352.773,354.999,351.898,352.882
2018-03-27,360.804,360.804,353.795,353.795
2018-03-28,360.673,362.799,360.002,360.585
2018-03-29,360.742,361.629,359.683,360.39
2018-03-30,360.742,361.629,359.683,360.39
2018-04-02,364.204,364.513,357.623,358.449
2018-04-03,360.262,362.515,359.709,362.117
2018-04-04,357.99,362.917,357.693,362.158
2018-04-05,349.943,356.567,349.738,356.567
2018-04-06,357.115,357.115,350.307,350.307
2018-04-09,354.453,355.918,353.937,355.554
2018-04-10,346.654,352.059,346.654,352.059
2018-04-11,345.982,349.412,345.5,348.474
2018-04-12,336.79,344.282,336.549,344.282
2018-04-13,333.395,335.854,333.311,335.854
2018-04-16,329.839,331.419,329.335,330.219
2018-04-17,326.591,329.345,325.64,328.827
2018-04-18,323.3,326.104,323.102,326.104
2018-04-19,327.441,328.222,322.124,322.124
2018-04-20,326.475,328.239,325.946,327.467
2018-04-23,330.451,330.611,326.667,327.047
2018-04-24,334.805,335.875,329.186,330.136
2018-04-25,339.196,340.05,334.25,334.25
2018-04-26,339.608,341.716,338.593,341.716
2018-04-27,340.397,340.917,338.006,340.331
2018-04-30,340.706,341.403,338.845,338.935
2018-05-01,341.445,342.119,340.578,341.191
2018-05-02,340.598,340.598,338.756,339.187
2018-05-03,344.739,344.899,342.28,342.575
2018-05-04,343.813,347.345,343.676,345.393
2018-05-07,341.508,344.007,341.236,342.549
2018-05-08,340.892,341.689,339.67,341.399
2018-05-09,338.665,340.158,338.664,339.547
2018-05-10,338.5,341.433,338.239,340.378
2018-05-11,338.85,339.465,337.489,339.265
2018-05-14,336.773,339.982,336.773,339.982
2018-05-15,335.48,335.995,333.274,335.721
2018-05-16,333.288,336.083,332.971,335.162
2018-05-17,334.092,335.031,333.377,333.377
2018-05-18,339.601,339.678,336.137,336.186
2018-05-21,339.198,339.709,337.56,337.868
2018-05-22,339.028,339.128,337.873,338.31
2018-05-23,346.354,346.418,343.319,344.063
2018-05-24,348.146,350.124,346.588,346.743
2018-05-25,352.961,353.054,349.811,349.811
2018-05-28,352.961,353.054,349.811,349.811
2018-05-29,374.625,374.625,359.063,359.246
2018-05-30,365.237,370.496,365.237,367.179
2018-05-31,360.883,364.168,360.883,362.218
2018-06-01,353.916,357.356,353.916,357.356
2018-06-04,348.079,353.226,348.079,353.226
2018-06-05,348.214,351.765,348.214,351.069
2018-06-06,343.488,346.66,343.466,346.593
2018-06-07,345.627,346.425,341.731,342.297
2018-06-08,343.712,345.953,343.712,345.953
2018-06-11,340.885,342.061,339.701,342.061
2018-06-12,337.915,338.711,337.263,338.671
2018-06-13,333.631,337.227,330.773,337.227
2018-06-14,333.781,335.376,332.803,335.376
2018-06-15,335.039,336.932,334.584,334.584
2018-06-18,336.259,336.809,335.731,336.137
2018-06-19,340.319,341.466,339.179,339.179
2018-06-20,334.44,339.154,334.44,339.154
2018-06-21,339.189,339.267,334.929,334.929
2018-06-22,339.048,339.234,337.368,337.836
2018-06-25,344.308,344.712,340.254,340.691
2018-06-26,347.051,347.227,345.435,345.674
2018-06-27,353.075,353.255,347.49,347.544
2018-06-28,359.275,359.459,354.016,354.016
2018-06-29,357.68,358.957,357.101,357.77
2018-07-02,361.148,361.573,359.496,359.496
2018-07-03,363.032,363.355,360.605,360.639
2018-07-04,363.032,363.355,360.605,360.639
2018-07-05,361.509,362.136,360.64,360.64
2018-07-06,362.345,362.803,360.422,361.697
2018-07-09,355.938,359.933,355.938,359.522
2018-07-10,353.703,355.066,351.743,354.65
2018-07-11,354.986,356.122,353.342,354.968
2018-07-12,352.994,354.201,351.86,353.85
2018-07-13,353.2,354.84,352.775,353.302
2018-07-16,351.33,352.563,349.658,352.563
2018-07-17,350.709,352.75,350.484,352.008
2018-07-18,349.807,352.337,349.27,351.671
2018-07-19,352.638,353.027,347.957,348.994
2018-07-20,349.728,352.134,349.25,352.013
2018-07-23,346.176,350.852,344.77,350.809
2018-07-24,343.967,346.151,343.538,346.151
2018-07-25,341.375,345.418,341.375,344.471
2018-07-26,339.674,343.143,339.378,343.143
2018-07-27,340.109,340.572,339.147,339.941
2018-07-30,339.783,340.148,338.151,339.166
2018-07-31,337.343,340.113,337.318,340.113
2018-08-01,333.306,335.34,333.306,335.34
2018-08-02,334.757,335.828,334.7,335.822
2018-08-03,339.573,339.573,334.213,334.213
2018-08-06,339.515,340.92,338.774,338.878
2018-08-07,334.511,338.109,334.121,338.109
2018-08-08,335.987,336.013,334.692,334.993
2018-08-09,339.833,339.833,336.471,336.471
2018-08-10,347.252,348.293,342.55,343.535
2018-08-13,349.153,349.77,347.33,348.611
2018-08-14,346.003,348.412,345.892,347.514
2018-08-15,353.108,354.114,349.27,349.49
2018-08-16,349.699,351.438,348.463,350.949
2018-08-17,349.044,351.338,348.42,351.338
2018-08-20,351.347,351.429,349.385,349.431
2018-08-21,348.702,350.144,347.398,349.854
2018-08-22,348.133,350.272,347.851,349.951
2018-08-23,347.233,348.518,347.233,348.054
2018-08-24,346.397,346.819,345.039,346.602
2018-08-27,342.667,345.636,342.364,345.636
2018-08-28,339.82,342.713,339.459,342.713
2018-08-29,339.033,340.498,338.54,340.07
2018-08-30,343.611,343.611,340.447,340.793
2018-08-31,344.437,345.628,344.106,344.556
2018-09-03,344.437,345.628,344.106,344.556
2018-09-04,343.725,344.351,342.302,344.351
2018-09-05,345.312,345.419,343.137,344.989
2018-09-06,348.905,348.905,345.18,345.352
2018-09-07,344.813,348.601,343.157,348.601
2018-09-10,344.002,344.741,343.594,344.741
2018-09-11,338.819,342.818,338.654,342.631
2018-09-12,337.599,340.256,337.599,339.845
2018-09-13,334.314,337.985,334.314,335.597
2018-09-14,331.412,333.056,331.354,332.977
2018-09-17,332.801,332.801,330.392,330.392
2018-09-18,327.319,331.794,327.218,331.794
2018-09-19,328.559,328.559,325.972,328.039
2018-09-20,327.305,327.773,325.11,325.827
2018-09-21,328.51,328.51,326.143,326.508
2018-09-24,328.009,329.058,326.9,327.743
2018-09-25,327.193,327.566,326.096,326.33
2018-09-26,330.003,330.016,326.983,328.005
