Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN,VOLUME
2018-11-30,17.675,19,17.65,18.45,86589
2018-12-03,16.775,17.15,16.25,17,114777
2018-12-04,19.425,19.92,16.7,16.75,178884
2018-12-05,19.025,19.5,18.65,19.5,8370
2018-12-06,19.925,22.5,19.15,19.25,240183
2018-12-07,21.425,22.1,19.5,19.95,174640
2018-12-10,21.325,23,21.15,21.55,145316
2018-12-11,21.275,22.3,20.56,21.3,111975
2018-12-12,21.075,21.71,20.25,21.7,83589
2018-12-13,20.725,21.25,20.4,21.15,91609
2018-12-14,21.725,22,20.52,20.6,84671
2018-12-17,23.475,24.3,21.3,22,93291
2018-12-18,24.675,25.46,22.72,23.45,91105
2018-12-19,26.2,25.25,24.45,24.8,3353
2018-12-20,22.725,23.75,21.86,22.2,208117
2018-12-21,24.3,24.6,22.6,22.85,197877
2018-12-24,25.9,25.95,23.8,24.15,94326
2018-12-25,25.9,25.95,23.8,24.15,94326
2018-12-26,24.675,27,24.1,25.6,130676
2018-12-27,25.025,26.97,24.4,24.75,156935
2018-12-28,25.325,26.07,24.5,25.25,113296
2018-12-31,24.175,25.2,24,25.2,86532
2019-01-01,24.175,25.2,24,25.2,86532
2019-01-02,23.125,25.88,23.1,24,122359
2019-01-03,24.375,25.12,23.67,24.15,136083
2019-01-04,21.925,24.7,21.85,24.35,120715
2019-01-07,21.425,22.5,21.05,21.85,81169
2019-01-08,20.625,21.71,20.55,21.35,83033
2019-01-09,20.125,20.8,19.8,20.65,81058
2019-01-10,19.875,21.05,19.81,20.25,62550
2019-01-11,19.025,20.32,18.9,19.9,66247
2019-01-14,19.225,20.4,18.85,19.1,63594
2019-01-15,18.825,19.35,18.11,19.25,60044
2019-01-16,18.87,19.05,18.25,18.88,1404
2019-01-17,18.525,19.35,18.45,18.9,90175
2019-01-18,18.325,18.71,17.9,18.55,86906
2019-01-21,18.325,18.71,17.9,18.55,86906
2019-01-22,20.175,20.3,18.25,18.25,143078
2019-01-23,19.725,21.15,19.5,20.05,114877
2019-01-24,19.175,20.15,19.05,19.85,79315
2019-01-25,18.275,19.25,18.2,19.2,80916
2019-01-28,19.125,19.92,18.25,18.35,97475
2019-01-29,18.925,19.55,18.7,19.15,83279
2019-01-30,17.975,19.25,17.95,18.85,81888
2019-01-31,17.125,18.1,17,17.95,88350
2019-02-01,17.025,17.5,16.95,17.15,86219
2019-02-04,16.525,17.15,16.45,17.05,63355
2019-02-05,16.525,16.75,15.95,16.6,64958
2019-02-06,16.375,16.72,16.07,16.5,55251
2019-02-07,17.175,18,16.33,16.35,105934
2019-02-08,16.625,17.75,16.57,17.25,80718
2019-02-11,16.225,17,16.05,16.7,54399
2019-02-12,15.625,16.36,15.4,16.35,57954
2019-02-13,15.6,15.85,15.55,15.7,1374
2019-02-14,16.925,17.35,16.58,16.75,100939
2019-02-15,16.325,17.45,16.25,16.95,91943
2019-02-18,16.325,17.45,16.25,16.95,91943
2019-02-19,16.325,16.75,16.15,16.3,68374
2019-02-20,15.575,16.56,15.5,16.35,92142
2019-02-21,15.875,16.17,15.4,15.5,92811
2019-02-22,15.175,16,15.14,15.9,63211
2019-02-25,15.575,15.65,14.7,15.15,81829
2019-02-26,15.725,15.98,15.4,15.6,65701
2019-02-27,15.675,16.4,15.56,15.82,86047
2019-02-28,15.575,16,15.3,15.65,75106
2019-03-01,14.825,15.7,14.8,15.65,74393
2019-03-04,15.275,16.46,14.45,14.75,165992
2019-03-05,15.475,15.8,15.2,15.4,81348
2019-03-06,16.075,16.22,15.43,15.55,91407
2019-03-07,16.725,17.3,16.01,16.15,154307
2019-03-08,16.675,17.9,16.55,16.75,127370
2019-03-11,15.025,16.96,14.95,16.8,98829
2019-03-12,14.475,15.25,14.35,15.05,84308
2019-03-13,14.075,14.85,14,14.45,69092
2019-03-14,13.925,14.31,13.75,14.07,59662
2019-03-15,13.475,13.95,13.25,13.92,61198
2019-03-18,12.925,13.85,12.9,13.5,54423
2019-03-19,12.35,13.05,12.4,13,3006
2019-03-20,15.325,15.55,14.8,15.1,104429
2019-03-21,15.075,15.65,14.9,15.45,88143
2019-03-22,16.725,17.1,15.05,15.08,229169
2019-03-25,16.825,17.5,16.5,16.65,140956
2019-03-26,15.925,16.8,15.85,16.8,98062
2019-03-27,16.225,17,15.75,15.9,110932
2019-03-28,15.625,16.6,15.58,16.3,69551
2019-03-29,15.225,15.75,15.05,15.6,86493
2019-04-01,14.875,15.2,14.85,15.2,80161
2019-04-02,14.875,15.2,14.75,15,63001
2019-04-03,14.875,15.35,14.45,14.85,92251
2019-04-04,14.775,15.2,14.7,14.9,65242
2019-04-05,14.325,14.89,14.3,14.8,56432
2019-04-08,14.475,14.7,14.27,14.35,64354
2019-04-09,15.075,15.15,14.35,14.35,64956
2019-04-10,14.425,15.21,14.3,15.1,59232
2019-04-11,13.825,14.6,13.75,14.4,82337
2019-04-12,12.775,13.9,12.75,13.77,83740
2019-04-15,12.575,13.41,12.55,12.85,75518
2019-04-16,12.575,12.75,12.25,12.65,67471
2019-04-17,11.71,12.65,12.25,12.5,2439
2019-04-18,14.425,15.1,14.35,14.65,73640
2019-04-19,14.425,15.1,14.35,14.65,73640
2019-04-22,14.175,14.75,14.15,14.45,49947
2019-04-23,14.125,14.4,14.05,14.2,53896
2019-04-24,14.575,14.65,14.13,14.15,85059
2019-04-25,14.825,15.35,14.45,14.6,107199
2019-04-26,14.325,15,14.2,14.9,76563
2019-04-29,14.525,14.6,14.2,14.35,56128
2019-04-30,14.425,14.98,14.35,14.55,70082
2019-05-01,15.225,15.47,14.2,14.37,92436
2019-05-02,15.175,15.91,14.7,15.35,141907
2019-05-03,14.275,15.15,14.2,15.1,91499
2019-05-06,15.525,16.8,15.05,15.2,197150
2019-05-07,17.875,19.2,15.45,16.15,326990
2019-05-08,18.175,18.95,17.39,17.95,208681
2019-05-09,17.975,20.5,17.85,18.27,234711
2019-05-10,16.125,18.95,16.05,18.1,228384
2019-05-13,19.525,19.8,17.01,17.3,219688
2019-05-14,18.125,19.73,17.8,19.5,111590
2019-05-15,16.925,18.92,16.85,17.95,99092
2019-05-16,15.725,17.45,15.55,16.95,85994
2019-05-17,15.875,16.72,15.2,15.6,106193
2019-05-20,16.125,17.12,15.4,15.85,95864
2019-05-21,15.025,16.05,14.78,16.05,73936
2019-05-22,15.01,15.25,14.6,15,898
2019-05-23,17.325,17.62,16.25,16.25,149540
2019-05-24,16.725,17.35,16.6,17.35,87908
2019-05-27,16.725,17.35,16.6,17.35,87908
2019-05-28,17.375,17.5,16.5,16.9,71165
2019-05-29,17.775,18.2,17.35,17.4,111313
2019-05-30,17.425,17.85,17.15,17.82,77148
2019-05-31,18.175,18.75,17.38,17.41,126305
2019-06-03,18.275,18.9,17.8,18.65,128521
2019-06-04,17.225,18.37,17.2,18.25,100306
2019-06-05,16.625,17.5,16.6,17.26,85799
2019-06-06,16.475,17.13,16.35,16.85,82480
2019-06-07,16.725,16.8,16.25,16.6,74593
2019-06-10,16.375,16.75,16.25,16.4,60010
2019-06-11,16.475,16.8,16,16.35,70343
2019-06-12,16.325,16.85,16.25,16.5,53302
2019-06-13,16.125,16.72,15.98,16.35,61223
2019-06-14,15.775,16.55,15.75,16.1,51188
2019-06-17,15.275,15.85,15.25,15.8,45048
2019-06-18,15.075,15.55,14.95,15.3,73684
2019-06-19,14.8,15.3,14.9,15.05,1632
2019-06-20,16.125,16.6,15.59,15.9,114040
2019-06-21,16.525,16.6,15.95,16.15,66210
2019-06-24,16.275,16.6,16.14,16.6,44873
2019-06-25,16.675,16.8,16.22,16.3,65477
2019-06-26,16.525,16.8,16.23,16.7,53574
2019-06-27,16.075,16.65,16.05,16.6,56362
2019-06-28,15.525,16.2,15.53,16.07,64883
2019-07-01,14.925,15.5,14.85,15.5,90381
2019-07-02,14.225,15.1,14.15,14.95,98209
2019-07-03,14.025,14.6,14,14.25,56801
2019-07-04,14.025,14.6,14,14.25,56801
2019-07-05,14.325,15.2,13.99,14.05,98286
2019-07-08,14.875,15.05,14.25,14.33,69488
2019-07-09,14.825,15.45,14.75,14.85,70137
2019-07-10,14.025,15.15,13.95,14.9,90436
2019-07-11,13.625,14.15,13.6,14.05,72982
2019-07-12,13.125,13.7,13.05,13.7,57922
2019-07-15,12.875,13.25,12.85,13.05,63987
2019-07-16,12.775,13.15,12.45,12.95,68086
2019-07-17,12.69,12.95,12.18,12.95,3408
2019-07-18,15.325,15.95,15.23,15.8,90534
2019-07-19,15.875,15.91,15.1,15.25,92322
2019-07-22,15.175,15.86,15.15,15.85,86166
2019-07-23,14.775,15.35,14.7,15.2,56594
2019-07-24,14.375,15.05,14.25,14.85,73718
2019-07-25,14.675,15.15,14.3,14.45,85824
2019-07-26,14.375,14.8,14.25,14.8,64456
2019-07-29,14.475,14.7,14.35,14.4,53152
2019-07-30,15.075,15.15,14.35,14.49,84395
2019-07-31,16.075,16.5,14.6,14.95,142172
2019-08-01,17.475,18.2,15.05,16.35,278832
2019-08-02,17.475,18.8,17.07,17.47,207374
2019-08-05,21.625,21.95,17.37,17.5,281780
2019-08-06,19.675,23.6,19.05,22,221550
2019-08-07,19.375,21.57,19.1,19.65,182793
2019-08-08,17.725,19.8,17.63,19.44,117608
2019-08-09,18.475,19.25,17.9,17.95,112847
2019-08-12,20.775,20.95,18.05,18.55,108668
2019-08-13,18.125,21.19,18.1,20.7,151635
2019-08-14,21.425,21.89,18.05,18.15,181351
2019-08-15,21.175,23,20.45,21.65,154500
2019-08-16,18.775,21.2,18.75,21.2,90550
2019-08-19,16.825,18.95,16.6,18.95,62140
2019-08-20,17.225,17.7,16.53,16.95,73633
2019-08-21,15.63,17.55,15.95,17.43,2072
2019-08-22,17.875,18.4,17.3,17.35,96701
2019-08-23,19.675,20.57,17.55,17.88,240243
2019-08-26,19.425,21.15,18.8,21,116141
2019-08-27,20.125,20.5,19.1,19.45,90919
2019-08-28,19.375,20.8,19.35,20.05,100167
2019-08-29,18.475,19.9,18.25,19.45,83444
2019-08-30,18.825,19.16,18.01,18.6,81923
2019-09-02,18.825,19.16,18.01,18.6,81923
2019-09-03,19.525,19.97,18.62,19.25,108645
2019-09-04,18.075,19.6,18.05,19.6,88845
2019-09-05,17.275,18.25,17.1,18.16,95412
2019-09-06,16.525,17.35,16.43,17.35,75854
2019-09-09,16.425,16.95,16.13,16.55,59457
2019-09-10,16.225,17.06,16.2,16.45,68127
2019-09-11,15.725,16.5,15.65,16.3,78893
2019-09-12,14.975,16.1,14.9,15.84,95090
2019-09-13,14.475,15.05,14.35,15.05,48065
2019-09-16,14.625,15.45,14.58,15.25,53149
2019-09-17,14.525,14.9,14.45,14.64,53084
2019-09-18,14.54,14.8,14.1,14.61,2344
2019-09-19,16.225,16.9,15.95,16.4,70917
2019-09-20,17.225,17.35,16,16.3,92898
2019-09-23,16.725,17.35,16.65,17.25,61386
2019-09-24,17.875,18,16.4,16.7,130633
2019-09-25,17.225,18.55,17.2,17.85,98785
2019-09-26,17.425,17.95,17,17.25,83874
2019-09-27,18.025,18.65,17.1,17.5,108448
2019-09-30,17.125,18,17.1,17.8,62860
2019-10-01,18.575,18.6,16.78,17.15,98761
2019-10-02,20.075,20.4,18.08,18.45,162037
2019-10-03,18.975,20.6,18.95,20.1,125179
2019-10-04,17.625,19.6,17.55,19.02,95646
2019-10-07,17.975,18.45,17.31,18.25,64696
2019-10-08,20.075,20.25,17.65,18,109504
2019-10-09,18.575,20.15,18.4,20.05,88391
2019-10-10,17.625,19.96,17.23,18.65,81003
2019-10-11,15.825,17.6,15.5,17.4,110982
2019-10-14,14.525,16.4,14.48,15.95,71584
2019-10-15,13.625,14.6,13.5,14.55,82571
2019-10-16,13.78,14.3,13.6,13.68,1114
2019-10-17,16.575,16.95,16.41,16.72,73969
2019-10-18,16.675,17.05,16.47,16.6,69558
2019-10-21,16.075,16.8,16.05,16.7,49473
2019-10-22,16.475,16.65,15.95,16.1,55690
2019-10-23,16.175,16.81,16.15,16.55,45019
2019-10-24,16.025,16.41,15.95,16.15,56762
2019-10-25,15.425,16.15,15.35,16.1,62216
2019-10-28,15.625,15.65,15.2,15.4,56908
2019-10-29,15.475,15.95,15.4,15.55,58284
2019-10-30,14.975,16.01,14.91,15.48,82040
2019-10-31,15.275,15.8,14.94,15.05,80090
2019-11-01,14.575,15.36,14.5,15.3,88113
2019-11-04,14.725,14.85,14.25,14.65,77247
2019-11-05,15.025,15.1,14.55,14.75,69687
2019-11-06,14.775,15.27,14.75,15.05,82622
2019-11-07,14.625,14.95,14.45,14.8,72638
2019-11-08,14.275,15.01,14.25,14.7,73119
2019-11-11,14.075,14.7,14.05,14.3,64323
2019-11-12,13.875,14.3,13.78,14.15,70534
2019-11-13,13.975,14.35,13.82,13.92,78075
2019-11-14,13.725,14.35,13.7,13.96,70294
2019-11-15,12.975,13.75,12.85,13.7,77406
2019-11-18,12.675,13.25,12.6,13.1,73529
2019-11-19,13.075,13.15,12.3,12.74,70976
2019-11-20,13.01,13.5,13,13.05,2109
2019-11-21,15.325,15.75,15.1,15.5,81699
2019-11-22,14.775,15.4,14.75,15.35,68438
2019-11-25,14.075,14.79,14.05,14.75,71986
2019-11-26,13.875,14.3,13.8,14.1,69343
2019-11-27,13.825,14,13.8,13.95,43903
2019-11-28,13.825,14,13.8,13.95,43903
2019-11-29,14.125,14.25,13.8,13.85,44545
2019-12-02,15.225,15.4,13.75,14.2,147742
2019-12-03,16.225,17,15.1,15.25,182524
2019-12-04,15.325,16.55,15.05,16.25,101038
2019-12-05,15.025,15.75,15,15.35,66555
2019-12-06,14.425,15.1,14.25,15.04,69862
2019-12-09,15.625,15.8,14.3,14.39,82196
2019-12-10,15.275,16.2,15.11,15.65,95130
2019-12-11,14.775,15.55,14.75,15.35,68703
2019-12-12,13.625,15.06,13.55,14.79,116578
2019-12-13,12.575,14,12.55,13.6,136453
2019-12-16,12.225,12.65,11.8,12.65,92074
2019-12-17,12.475,12.56,11.9,12.15,76919
2019-12-18,11.99,12.55,12.05,12.4,1443
2019-12-19,14.625,15.07,14.55,14.88,63058
2019-12-20,14.775,14.85,14.46,14.65,55029
2019-12-23,14.775,14.9,14.6,14.8,31529
2019-12-24,14.525,14.85,14.5,14.75,27694
2019-12-25,14.525,14.85,14.5,14.75,27694
2019-12-26,14.525,14.65,14.45,14.55,29228
2019-12-27,15.125,15.2,14.4,14.61,61041
2019-12-30,15.525,15.8,14.8,15.09,89403
2019-12-31,14.625,15.85,14.55,15.55,64078
2020-01-01,14.625,15.85,14.55,15.55,64078
2020-01-02,14.075,14.78,14.05,14.75,82188
2020-01-03,15.025,16.15,14.1,14.1,131706
2020-01-06,14.875,16.15,14.73,15.6,84664
2020-01-07,14.675,15.16,14.5,15,75428
2020-01-08,14.175,17.27,13.85,15,150707
2020-01-09,13.625,14.35,13.6,14.35,79038
2020-01-10,13.575,13.85,13.4,13.65,68143
2020-01-13,13.175,13.65,13.15,13.6,62540
2020-01-14,13.075,13.58,12.85,13.25,93630
2020-01-15,12.925,13.35,12.8,13.1,85534
2020-01-16,12.575,12.95,12.55,12.91,66476
2020-01-17,12.525,12.95,12.35,12.63,59055
2020-01-20,12.525,12.95,12.35,12.63,59055
2020-01-21,12.925,13.1,12.3,12.6,83214
2020-01-22,12.62,12.85,12.28,12.75,1358
2020-01-23,15.025,15.65,15,15.25,81431
2020-01-24,16.025,16.35,14.65,15.05,187517
2020-01-27,17.775,17.95,16.4,16.4,214758
2020-01-28,16.675,17.85,16.55,17.75,129665
2020-01-29,16.675,16.96,16.15,16.6,93266
2020-01-30,16.075,17.8,16,16.65,142109
2020-01-31,18.225,19.11,15.93,16.1,214935
2020-02-03,17.975,18.5,17.2,18.5,138433
2020-02-04,16.525,18.25,16.35,17.95,113785
2020-02-05,15.725,17,15.69,16.65,113948
2020-02-06,15.575,16,15.38,15.81,74134
2020-02-07,16.025,16.4,15.45,15.55,81620
2020-02-10,15.625,16.75,15.6,16.15,74710
2020-02-11,15.625,15.8,15.15,15.65,76085
2020-02-12,14.475,15.65,14.4,15.55,90919
2020-02-13,14.825,15.85,14.45,14.45,78015
2020-02-14,14.425,15.07,14.4,14.85,60126
2020-02-17,14.425,15.07,14.4,14.85,60126
2020-02-18,14.875,15.45,14.18,14.4,94007
2020-02-19,14.51,15,14.45,15,1947
2020-02-20,16.075,16.6,15.25,15.35,162748
2020-02-21,16.925,17.55,16.13,16.2,200909
2020-02-24,20.075,20.7,17.85,17.9,351543
2020-02-25,22.225,23.15,18.85,20.3,392474
2020-02-26,22.325,23.25,20.88,22,281429
2020-02-27,26.275,26.75,22.05,22.5,372521
2020-02-28,26.325,30.05,25.69,26.65,377021
2020-03-02,26.275,30.2,24.8,29.05,231719
2020-03-03,29.175,29.95,24.6,26.05,232992
2020-03-04,27.425,29.7,26.6,29.3,140198
2020-03-05,31.875,33.25,27.3,27.4,194824
2020-03-06,35.775,40.15,31.2,31.85,234787
2020-03-09,44.375,53.15,38.75,38.9,174451
2020-03-10,41.825,47.65,37.25,45.8,135679
2020-03-11,46.35,48.8,41.95,42.05,124024
2020-03-12,58.3,60.45,45.25,48.1,136983
2020-03-13,53.425,65,50.9,60.4,102090
2020-03-16,72.625,76.25,54,54,62404
2020-03-17,68.825,79.05,64.9,72.5,52542
2020-03-18,69.76,82,70.25,70.55,902
2020-03-19,66.3,79.95,56.7,71.45,176317
2020-03-20,61.525,68.95,53.05,68,135524
2020-03-23,49.45,72.5,48.75,63.05,128163
2020-03-24,48.25,48.98,40.15,48.55,101331
2020-03-25,51.275,54.15,44.2,47,75552
2020-03-26,45.875,56,45.7,51.5,82307
2020-03-27,53.425,53.65,45.65,46.35,55940
2020-03-30,49.775,56.65,49.55,55.45,46971
2020-03-31,46.775,51.3,45.9,49.6,55428
2020-04-01,51.325,51.75,47.45,48.85,46597
2020-04-02,47.175,51.05,47.05,50.5,42366
2020-04-03,44.925,49.05,44.15,47.55,48382
2020-04-06,41.775,45,40.3,45,39248
2020-04-07,44.025,44.37,40.2,42.15,47816
2020-04-08,42.375,44.8,41.49,44.05,30377
2020-04-09,41.275,43.85,41.1,42.6,39666
2020-04-10,41.275,43.85,41.1,42.6,39666
2020-04-13,40.575,43.65,40.55,41.05,18176
2020-04-14,37.875,41.15,37.1,40.8,25247
2020-04-15,42.51,42.45,38,38.3,943
2020-04-16,36.525,38,35.6,36.6,38072
2020-04-17,34.575,36.2,34.05,35.1,41482
2020-04-20,39.075,39.2,34.84,34.9,39529
2020-04-21,41.775,43.35,37.4,39,66827
2020-04-22,39.625,42.4,39.1,41.4,35340
2020-04-23,39.725,40.3,38.05,39.5,42378
2020-04-24,36.775,40.55,36.65,39.8,42617
2020-04-27,33.875,37.15,33.45,36.55,47550
2020-04-28,34.175,35.07,32.55,34,36429
2020-04-29,31.925,34.27,31.45,34.1,47157
2020-04-30,33.975,34.85,31.45,31.6,40733
2020-05-01,37.35,37.8,34.78,34.9,44159
2020-05-04,35.675,39.85,35.55,38,40127
2020-05-05,34.025,36.1,32.85,35.75,39297
2020-05-06,34.775,35.1,32.96,34.2,39225
2020-05-07,32.125,35.05,32.05,34.8,41865
2020-05-08,29.325,32.3,29.3,32.13,39789
2020-05-11,27.825,31.65,27.5,30,43345
2020-05-12,33.075,33.4,26.5,28,52617
2020-05-13,35.075,36.95,30.43,33.2,88727
2020-05-14,32.375,38.35,32.29,34.45,70195
2020-05-15,32.125,35.1,31.45,32.75,54227
2020-05-18,28.925,32.25,28.4,31.9,31750
2020-05-19,30.75,31.15,28.05,29.05,39138
2020-05-20,28.11,31.13,28.7,30.8,452
2020-05-21,31.025,31.3,29.45,29.6,49242
2020-05-22,30.375,32.55,30.14,30.8,43134
2020-05-25,30.375,32.55,30.14,30.8,43134
2020-05-26,29.625,30.65,28.7,30.5,53302
2020-05-27,29.075,31.35,28.61,29.7,57315
2020-05-28,30.325,30.8,28.75,29.15,51836
2020-05-29,28.825,31.2,28.8,30.35,62595
2020-06-01,29.525,30.45,28.98,29.55,40797
2020-06-02,28.225,29.96,28.05,29.55,47031
2020-06-03,27,28.3,26.71,28.15,55048
2020-06-04,26.725,27.7,25.8,27.1,52444
2020-06-05,25.325,26.9,24.8,26.7,50002
2020-06-08,26.025,26.25,24.95,25.35,32584
2020-06-09,27.625,27.8,25.96,26.05,51078
2020-06-10,27.475,28.35,25.93,27.6,59252
2020-06-11,40.625,40.9,27.4,27.45,157664
2020-06-12,35.075,42.55,34.95,39.65,151177
2020-06-15,33.9,41.85,33.85,37.25,64533
2020-06-16,33.1,36.65,31.55,33.8,46060
2020-06-17,33.44,34.25,32.3,33.7,508
2020-06-18,33.575,35.35,33.2,33.6,60887
2020-06-19,35.275,35.35,32.12,33.48,70569
2020-06-22,31.625,36.6,31.6,36.05,74623
2020-06-23,31.925,34.35,30.31,31.75,62144
2020-06-24,33.575,35.25,31.45,31.85,111397
2020-06-25,32.175,35.45,31.97,33.6,69256
2020-06-26,34.525,34.85,31.85,32.35,76638
2020-06-29,32.325,35.25,32.1,34.95,60076
2020-06-30,30.875,33.16,30.43,32.51,71807
2020-07-01,29.825,31.9,29.5,30.8,60009
2020-07-02,29.075,30.3,27.92,29.8,64429
2020-07-03,29.075,30.3,27.92,29.8,64429
2020-07-06,29.25,30,28.13,29.19,51729
2020-07-07,30.575,30.7,28.67,29.3,46323
2020-07-08,29.525,31.13,29.4,30.6,47921
2020-07-09,30.225,31.65,29.19,29.45,62973
2020-07-10,28.775,31.15,28.7,30.2,45437
2020-07-13,31.825,32.45,28.2,28.67,78094
2020-07-14,29.625,32.81,29.58,32.1,71505
2020-07-15,28.325,29.91,28.27,29.45,52116
2020-07-16,28.125,29.7,27.5,28.34,43789
2020-07-17,26.425,28.2,26.1,28.15,40762
2020-07-20,24.725,27.1,24.45,26.5,40320
2020-07-21,24.775,25.58,23.83,24.7,41663
2020-07-22,25.45,25.9,24.35,24.85,722
2020-07-23,28.775,29.11,26.79,27.39,61853
2020-07-24,28.725,29.9,28.25,28.55,56888
2020-07-27,27.525,29,27.47,28.8,39741
2020-07-28,27.525,28.06,26.57,27.5,52213
2020-07-29,26.775,27.9,26.6,27.5,37659
2020-07-30,27.175,29.71,26.66,26.9,74475
2020-07-31,26.825,28.26,26.55,26.7,60019
2020-08-03,26.775,27.3,26.44,26.95,43957
2020-08-04,25.875,26.9,25.8,26.85,37406
2020-08-05,25.325,26.1,25.25,25.85,37892
2020-08-06,24.875,25.85,24.8,25.25,33229
2020-08-07,24.625,25.66,24.3,24.81,49137
2020-08-10,23.775,24.8,23.55,24.6,43358
2020-08-11,24.925,25.4,22.65,23.81,68350
2020-08-12,23.275,25.03,23.03,24.64,49599
2020-08-13,23.225,23.65,22.6,23.6,45069
2020-08-14,23.275,24.3,22.95,23.2,39197
2020-08-17,21.775,23.2,21.77,23.15,36274
2020-08-18,21.775,22.56,21.4,21.81,40845
2020-08-19,21.71,21.95,21.6,21.95,731
2020-08-20,25.875,27.41,25.75,26.35,56467
2020-08-21,25.925,26.95,25.6,25.9,46614
2020-08-24,25.825,26.15,25.05,25.78,44366
2020-08-25,25.475,26.71,25.35,25.9,49637
2020-08-26,26.075,26.38,24.7,25.5,48774
2020-08-27,27.025,29.4,25.51,26.2,114767
2020-08-28,26.95,28.65,26.25,27.05,81169
2020-08-31,27.875,28.3,26.4,26.9,71325
2020-09-01,28.325,28.78,27.25,28.05,60528
2020-09-02,28.875,29.1,27.84,28.4,74480
2020-09-03,33.875,35.5,27.83,28.95,154391
2020-09-04,29.65,37.35,29.05,34.55,145361
2020-09-07,29.65,37.35,29.05,34.55,145361
2020-09-08,30.225,34.1,29.1,29.95,107960
2020-09-09,28.375,32.25,27.9,31.05,70256
2020-09-10,28.775,29.62,27.55,28.5,74871
2020-09-11,26.325,29.1,26.25,28.75,66113
2020-09-14,25.725,26.35,24.95,26.32,45007
2020-09-15,25.375,26.15,24.88,25.8,29478
2020-09-16,26.12,25.8,25.1,25.5,743
2020-09-17,29.825,32.01,29.75,30.4,63713
2020-09-18,30.075,30.85,29.18,29.95,59290
2020-09-21,31.225,33,29.8,30.15,70132
2020-09-22,31.375,32.15,30.9,31.25,43850
2020-09-23,32.475,33.06,30.74,31.35,53577
2020-09-24,32.225,33.28,31.63,32.55,54149
2020-09-25,31.225,32.66,31,32.25,38618
2020-09-28,30.825,31.4,30.7,31.16,28456
2020-09-29,29.775,31.35,29.7,30.95,41963
2020-09-30,30.375,31.1,29.45,30,42214
2020-10-01,30.675,31,29.58,30.4,43152
2020-10-02,32.075,34.3,30.53,30.6,55147
2020-10-05,30.825,32.04,30.6,31.65,30477
2020-10-06,31.225,31.7,29.8,30.85,48144
2020-10-07,30.025,31.62,29.68,31.55,32541
2020-10-08,28.125,30.15,27.95,30,35330
2020-10-09,26.875,28.05,26.61,28.05,41526
2020-10-12,26.325,27.25,26.15,26.85,35687
2020-10-13,26.775,27.71,26.15,26.15,38435
2020-10-14,27.075,27.68,26.3,26.9,46712
2020-10-15,27.575,29.53,27.09,27.2,47468
2020-10-16,27.875,28,27.07,27.59,32346
2020-10-19,29.175,29.35,27.13,27.75,35029
2020-10-20,29.275,29.8,28.15,28.85,39681
2020-10-21,29.07,30.3,28.6,29.2,884
2020-10-22,28.825,29.85,28.35,29.3,38649
2020-10-23,28.775,29.32,28.44,28.8,35530
2020-10-26,31.325,31.85,28.95,28.95,83202
2020-10-27,31.325,32.05,30.65,31.45,67536
2020-10-28,36,36.2,31.75,31.8,130150
2020-10-29,33.125,36.15,32.16,35.7,83902
2020-10-30,34.1,36.5,33.33,34.45,78918
2020-11-02,33.375,35.25,32.55,34.5,60145
2020-11-03,31.425,33.2,30.99,33.15,58471
2020-11-04,28.375,33.1,28.21,31.2,114813
2020-11-05,27.775,29,27.14,28.6,54066
2020-11-06,25.475,28.9,25.2,27.7,76246
2020-11-09,25.575,25.63,22.45,25.4,100320
2020-11-10,24.675,26.15,24.07,25.2,76302
2020-11-11,23.825,24.96,23.18,24.7,49112
2020-11-12,25.875,26.9,23.8,24.1,67860
2020-11-13,23.325,26.5,23.25,25.9,49982
2020-11-16,22.925,24.11,22.69,23.35,44144
2020-11-17,22.975,24.21,22.75,22.85,44267
2020-11-18,22.41,23.6,21.6,23.1,2311
2020-11-19,24.475,25.2,24.09,24.95,45474
2020-11-20,24.375,25.15,23.95,24.9,40485
2020-11-23,24.1,24.75,23.7,24.75,37119
2020-11-24,23.6,24.1,23.45,24.1,40749
2020-11-25,22.625,23.95,22.6,23.6,39208
2020-11-26,22.625,23.95,22.6,23.6,39208
2020-11-27,22.825,23.06,22.25,22.7,27593
2020-11-30,22.375,23.8,22.35,22.5,49143
2020-12-01,22.825,22.95,21.85,22.5,60240
2020-12-02,22.675,23.05,22.2,22.65,41082
2020-12-03,22.975,23.31,22.3,22.8,37108
2020-12-04,22.475,23.01,22.15,23,40234
2020-12-07,22.475,23.15,22.35,22.65,32220
2020-12-08,21.375,22.96,21.35,22.8,40700
2020-12-09,22.525,22.78,20.88,21.4,75873
2020-12-10,22.525,23.25,21.81,22.45,56152
2020-12-11,23.625,25,22.35,22.4,61403
2020-12-14,24.275,24.4,22.3,23.15,49133
2020-12-15,22.875,24.6,22.82,24.25,45711
2020-12-16,23.35,23.1,22.15,23.05,1035
2020-12-17,23.825,24.3,23.55,24.25,39606
2020-12-18,24.175,25,23.8,23.86,55631
2020-12-21,26.325,27.85,23.95,24.2,107672
2020-12-22,25.775,27.1,25.6,26.25,50929
2020-12-23,24.625,26.5,24.1,25.8,48015
2020-12-24,23.825,24.67,23.8,24.6,20746
2020-12-25,23.825,24.67,23.8,24.6,20746
2020-12-28,23.675,24.25,23.28,23.9,31101
2020-12-29,24.625,25.2,23.3,23.65,46849
