Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN
2017-12-15,2.353,2.378,2.344,2.3529
2017-12-18,2.3942,2.3959,2.3619,2.3655
2017-12-19,2.4644,2.4698,2.387,2.3959
2017-12-20,2.497,2.5007,2.4446,2.4554
2017-12-21,2.4826,2.5007,2.4771,2.4898
2017-12-22,2.481,2.4901,2.4774,2.4808
2017-12-25,2.481,2.481,2.481,2.481
2017-12-26,2.4756,2.4937,2.4575,2.4901
2017-12-27,2.4107,2.4774,2.4052,2.4738
2017-12-28,2.4305,2.4395,2.4179,2.4215
2017-12-29,2.4054,2.4397,2.4036,2.4305
2018-01-01,2.4054,2.4054,2.4054,2.4054
2018-01-02,2.4633,2.4796,2.4145,2.4163
2018-01-03,2.4471,2.4688,2.438,2.4597
2018-01-04,2.4525,2.4852,2.4471,2.4543
2018-01-05,2.4763,2.4781,2.4328,2.4544
2018-01-08,2.48,2.4873,2.46,2.4745
2018-01-09,2.553,2.553,2.4782,2.4818
2018-01-10,2.5568,2.5954,2.5421,2.5494
2018-01-11,2.5367,2.5679,2.5239,2.5513
2018-01-12,2.5462,2.5903,2.5404,2.5459
2018-01-15,2.5462,2.5462,2.5462,2.5462
2018-01-16,2.5371,2.5591,2.5206,2.5498
2018-01-17,2.5904,2.5904,2.5297,2.5334
2018-01-18,2.6256,2.6256,2.5831,2.5886
2018-01-19,2.6592,2.6611,2.6111,2.6219
2018-01-22,2.65,2.6685,2.6297,2.6592
2018-01-23,2.6131,2.6575,2.6094,2.6519
2018-01-24,2.6465,2.6633,2.6076,2.6076
2018-01-25,2.617,2.6745,2.6133,2.6484
2018-01-26,2.6599,2.6711,2.6188,2.6188
2018-01-29,2.6936,2.7254,2.6525,2.6562
2018-01-30,2.7199,2.7311,2.6788,2.7029
2018-01-31,2.705,2.7519,2.6938,2.718
2018-02-01,2.7896,2.7915,2.7181,2.7219
2018-02-02,2.8411,2.8525,2.7806,2.7896
2018-02-05,2.7056,2.8831,2.6962,2.843
2018-02-06,2.8016,2.8054,2.6459,2.7262
2018-02-07,2.8359,2.8587,2.7565,2.7998
2018-02-08,2.824,2.8821,2.8059,2.8059
2018-02-09,2.8512,2.8621,2.7842,2.824
2018-02-12,2.8585,2.893,2.8258,2.8803
2018-02-13,2.8294,2.8585,2.8204,2.8512
2018-02-14,2.9022,2.9186,2.8059,2.8312
2018-02-15,2.9095,2.9424,2.8803,2.9058
2018-02-16,2.8749,2.9096,2.8476,2.9095
2018-02-19,2.8749,2.8749,2.8749,2.8749
2018-02-20,2.8896,2.9261,2.8823,2.8877
2018-02-21,2.95,2.9537,2.875,2.8896
2018-02-22,2.9207,2.9463,2.9024,2.9427
2018-02-23,2.866,2.9354,2.8587,2.9244
2018-02-26,2.8623,2.8733,2.8296,2.8733
2018-02-27,2.8934,2.9227,2.846,2.8605
2018-02-28,2.8606,2.9099,2.8606,2.8971
2018-03-01,2.8078,2.8733,2.7933,2.8624
2018-03-02,2.8643,2.8679,2.7915,2.8151
2018-03-05,2.8808,2.8936,2.806,2.8461
2018-03-06,2.8863,2.9046,2.8552,2.8789
2018-03-07,2.8827,2.8863,2.8406,2.8443
2018-03-08,2.8571,2.89,2.8461,2.8827
2018-03-09,2.8938,2.9121,2.8645,2.868
2018-03-12,2.8681,2.9084,2.8608,2.9011
2018-03-13,2.8426,2.881,2.828,2.8718
2018-03-14,2.817,2.8554,2.7988,2.8407
2018-03-15,2.828,2.8335,2.7952,2.8152
2018-03-16,2.8445,2.8573,2.808,2.8298
2018-03-19,2.8555,2.8775,2.8317,2.8536
2018-03-20,2.8959,2.8996,2.85,2.8518
2018-03-21,2.883,2.9346,2.8702,2.883
2018-03-22,2.8244,2.8867,2.7971,2.8812
2018-03-23,2.8135,2.8501,2.7898,2.8062
2018-03-26,2.852,2.8538,2.8135,2.819
2018-03-27,2.7753,2.8575,2.768,2.852
2018-03-28,2.7807,2.788,2.7425,2.7771
2018-03-29,2.7389,2.7898,2.7371,2.7825
2018-03-30,2.7389,2.7389,2.7389,2.7389
2018-04-02,2.7298,2.7716,2.7153,2.7589
2018-04-03,2.7753,2.7881,2.7334,2.7371
2018-04-04,2.8027,2.8082,2.7461,2.7735
2018-04-05,2.832,2.8357,2.8027,2.8063
2018-04-06,2.7735,2.8284,2.768,2.8137
2018-04-09,2.779,2.8101,2.7698,2.7844
2018-04-10,2.8009,2.8101,2.7771,2.7826
2018-04-11,2.7808,2.8027,2.7534,2.8009
2018-04-12,2.8358,2.8413,2.7698,2.779
2018-04-13,2.8267,2.8469,2.8138,2.8229
2018-04-16,2.8267,2.8635,2.823,2.8414
2018-04-17,2.8285,2.8451,2.812,2.8285
2018-04-18,2.8728,2.8746,2.8212,2.8248
2018-04-19,2.9098,2.9321,2.8599,2.8728
2018-04-20,2.9602,2.9602,2.9025,2.9135
2018-04-23,2.9752,2.9957,2.9602,2.9658
2018-04-24,2.9995,3.0014,2.9547,2.9752
2018-04-25,3.0259,3.0334,2.9883,2.9939
2018-04-26,2.9809,3.0315,2.9791,3.0202
2018-04-27,2.9568,2.9847,2.9531,2.9828
2018-04-30,2.9531,2.9699,2.9326,2.9587
2018-05-01,2.9644,2.9775,2.9476,2.9587
2018-05-02,2.9663,2.9944,2.9551,2.9662
2018-05-03,2.9458,2.9757,2.9253,2.9645
2018-05-04,2.9497,2.9628,2.9086,2.9459
2018-05-07,2.9497,2.9591,2.9348,2.9515
2018-05-08,2.976,2.9854,2.9423,2.9478
2018-05-09,3.0042,3.0117,2.9722,2.9722
2018-05-10,2.9622,2.9933,2.9422,2.9933
2018-05-11,2.9695,2.9805,2.9458,2.964
2018-05-14,3.0024,3.0043,2.9567,2.9732
2018-05-15,3.0723,3.0926,2.9951,3.0006
2018-05-16,3.0964,3.1019,3.0558,3.0668
2018-05-17,3.1112,3.1205,3.0853,3.0945
2018-05-18,3.0559,3.1261,3.0559,3.1149
2018-05-21,3.0596,3.0818,3.0523,3.0762
2018-05-22,3.0597,3.0781,3.0486,3.0559
2018-05-23,2.9935,3.0634,2.988,3.056
2018-05-24,2.977,3.0118,2.9532,2.9935
2018-05-25,2.9313,2.9935,2.9204,2.9733
2018-05-28,2.9313,2.9313,2.9313,2.9313
2018-05-29,2.781,2.9058,2.7576,2.8967
2018-05-30,2.855,2.884,2.7594,2.7594
2018-05-31,2.8586,2.884,2.8206,2.8459
2018-06-01,2.9022,2.9222,2.8568,2.8586
2018-06-04,2.9424,2.9442,2.9004,2.904
2018-06-05,2.9277,2.9405,2.8985,2.9387
2018-06-06,2.9717,2.9791,2.9241,2.9277
2018-06-07,2.9204,2.992,2.884,2.9736
2018-06-08,2.9461,2.9479,2.8894,2.9387
2018-06-11,2.9516,2.9681,2.9479,2.9479
2018-06-12,2.9608,2.9792,2.9424,2.9553
2018-06-13,2.9663,3.0069,2.948,2.9571
2018-06-14,2.9351,2.9737,2.926,2.9663
2018-06-15,2.9205,2.937,2.8876,2.937
2018-06-18,2.9169,2.9297,2.8986,2.9187
2018-06-19,2.8967,2.9022,2.8511,2.8949
2018-06-20,2.9389,2.9389,2.8803,2.8967
2018-06-21,2.8967,2.9481,2.8894,2.9352
2018-06-22,2.8949,2.9261,2.8912,2.9022
2018-06-25,2.8803,2.8949,2.8638,2.8894
2018-06-26,2.8766,2.8986,2.8638,2.8803
2018-06-27,2.8256,2.8839,2.8237,2.8803
2018-06-28,2.8365,2.851,2.8201,2.831
2018-06-29,2.8601,2.8656,2.831,2.8437
2018-07-02,2.8711,2.8711,2.8218,2.8547
2018-07-03,2.8309,2.8821,2.8291,2.8693
2018-07-04,2.8309,2.8309,2.8309,2.8309
2018-07-05,2.8291,2.8638,2.8181,2.84
2018-07-06,2.8217,2.8473,2.8053,2.8309
2018-07-09,2.8564,2.8601,2.8254,2.8254
2018-07-10,2.8491,2.8729,2.8491,2.8583
2018-07-11,2.8491,2.8637,2.8235,2.8345
2018-07-12,2.8454,2.8692,2.8436,2.8491
2018-07-13,2.8271,2.8564,2.8253,2.8546
2018-07-16,2.8582,2.8747,2.8271,2.8289
2018-07-17,2.86,2.8711,2.8454,2.8582
2018-07-18,2.8692,2.8802,2.8454,2.8619
2018-07-19,2.838,2.895,2.8289,2.8802
2018-07-20,2.8931,2.8968,2.8344,2.8435
2018-07-23,2.9541,2.9652,2.8802,2.8931
2018-07-24,2.9486,2.9708,2.943,2.9578
2018-07-25,2.9746,2.9746,2.9264,2.9467
2018-07-26,2.9764,2.982,2.9449,2.9708
2018-07-27,2.9542,2.9857,2.9486,2.9727
2018-07-30,2.9728,2.9877,2.9561,2.9579
2018-07-31,2.9598,2.9747,2.9301,2.9691
2018-08-01,3.0064,3.0139,2.9524,2.9542
2018-08-02,2.9859,3.0046,2.9729,3.0027
2018-08-03,2.9488,2.9952,2.9488,2.9896
2018-08-06,2.9395,2.9599,2.9228,2.9543
2018-08-07,2.973,2.9767,2.9339,2.9413
2018-08-08,2.96,2.9842,2.9562,2.9711
2018-08-09,2.9258,2.9622,2.9221,2.9567
2018-08-10,2.8732,2.9276,2.8515,2.924
2018-08-13,2.8786,2.8877,2.8461,2.8623
2018-08-14,2.8985,2.9004,2.8732,2.8732
2018-08-15,2.8623,2.8985,2.8353,2.8985
2018-08-16,2.8659,2.8913,2.8551,2.8605
2018-08-17,2.8605,2.875,2.8424,2.8678
2018-08-20,2.819,2.8677,2.8136,2.8641
2018-08-21,2.8298,2.8514,2.8172,2.8208
2018-08-22,2.8189,2.8352,2.8063,2.8207
2018-08-23,2.8261,2.8297,2.8099,2.8171
2018-08-24,2.8098,2.8478,2.8098,2.8243
2018-08-27,2.8459,2.8496,2.8116,2.8207
2018-08-28,2.8804,2.8858,2.8423,2.8477
2018-08-29,2.884,2.8967,2.864,2.8785
2018-08-30,2.855,2.8858,2.8531,2.8785
2018-08-31,2.8604,2.8658,2.8296,2.8568
2018-09-03,2.8604,2.8604,2.8604,2.8604
2018-09-04,2.8985,2.904,2.8531,2.8604
2018-09-05,2.9022,2.915,2.8822,2.8949
2018-09-06,2.8731,2.9095,2.8694,2.8967
2018-09-07,2.9388,2.9479,2.8694,2.8731
2018-09-10,2.9314,2.9479,2.9278,2.9406
2018-09-11,2.9755,2.981,2.9314,2.9314
2018-09-12,2.9626,2.9737,2.9535,2.9736
2018-09-13,2.97,2.981,2.9425,2.9608
2018-09-14,2.9959,3.0014,2.9663,2.97
2018-09-17,2.9867,3.0199,2.9848,2.9885
2018-09-18,3.0551,3.057,2.9756,2.9793
2018-09-19,3.0626,3.0905,3.0422,3.0533
2018-09-20,3.0626,3.0943,3.0552,3.0645
2018-09-21,3.0628,3.0832,3.0552,3.0645
2018-09-24,3.0889,3.0889,3.0628,3.0777
2018-09-25,3.0964,3.1113,3.0852,3.0852
2018-09-26,3.048,3.0964,3.0462,3.0964
2018-09-27,3.0518,3.0722,3.0276,3.0517
2018-09-28,3.0612,3.0631,3.024,3.0443
2018-10-01,3.0836,3.093,3.0612,3.0668
2018-10-02,3.0631,3.0855,3.0445,3.0836
2018-10-03,3.1813,3.1851,3.0482,3.0613
2018-10-04,3.187,3.2305,3.1738,3.1983
2018-10-05,3.2328,3.246,3.1854,3.1927
2018-10-08,3.2328,3.2328,3.2328,3.2328
2018-10-09,3.2063,3.2594,3.2006,3.229
2018-10-10,3.1629,3.2424,3.1629,3.2101
2018-10-11,3.1498,3.1913,3.1235,3.161
2018-10-12,3.1613,3.1821,3.1293,3.1517
2018-10-15,3.1557,3.1633,3.1406,3.1556
2018-10-16,3.1633,3.1765,3.1501,3.1557
2018-10-17,3.205,3.205,3.1445,3.1652
2018-10-18,3.1786,3.2146,3.1578,3.205
2018-10-19,3.1921,3.2072,3.1672,3.1748
2018-10-22,3.1978,3.2073,3.177,3.1883
2018-10-23,3.1676,3.1921,3.111,3.1921
2018-10-24,3.1035,3.1695,3.0922,3.1695
2018-10-25,3.1167,3.1431,3.0979,3.1016
2018-10-26,3.0755,3.1148,3.0549,3.1054
2018-10-29,3.0849,3.1151,3.0568,3.0793
2018-10-30,3.1227,3.1227,3.0812,3.0849
2018-10-31,3.1435,3.1586,3.1208,3.1227
2018-11-01,3.1303,3.172,3.1284,3.153
2018-11-02,3.2121,3.2217,3.1341,3.1379
2018-11-05,3.2008,3.2102,3.1837,3.2064
2018-11-06,3.2276,3.2295,3.1875,3.2084
2018-11-07,3.2355,3.2485,3.1746,3.2244
2018-11-08,3.2373,3.241,3.2059,3.2318
2018-11-09,3.1819,3.2336,3.1783,3.2299
2018-11-12,3.1819,3.1819,3.1819,3.1819
2018-11-13,3.1397,3.1746,3.136,3.1488
2018-11-14,3.125,3.1635,3.0903,3.1415
2018-11-15,3.1103,3.1342,3.0793,3.1195
2018-11-16,3.0628,3.1213,3.0628,3.1067
2018-11-19,3.0628,3.0938,3.0501,3.0537
2018-11-20,3.0628,3.0683,3.0337,3.061
2018-11-21,3.0627,3.0865,3.0591,3.061
2018-11-22,3.0627,3.0627,3.0627,3.0627
2018-11-23,3.039,3.0736,3.0299,3.0645
2018-11-26,3.0535,3.0773,3.039,3.039
2018-11-27,3.0572,3.0718,3.0426,3.0572
2018-11-28,3.059,3.0736,3.0407,3.0535
2018-11-29,3.0298,3.0498,2.9952,3.0462
2018-11-30,2.9879,3.0279,2.986,3.0243
2018-12-03,2.9697,3.0479,2.9643,3.0352
2018-12-04,2.9136,2.9751,2.883,2.9715
2018-12-05,2.9136,2.9136,2.9136,2.9136
2018-12-06,2.8955,2.9226,2.8237,2.9136
2018-12-07,2.845,2.9097,2.845,2.8973
2018-12-10,2.8575,2.8665,2.8234,2.8253
2018-12-11,2.879,2.888,2.8431,2.8503
2018-12-12,2.9096,2.915,2.8754,2.8808
2018-12-13,2.9131,2.9167,2.8897,2.906
2018-12-14,2.8895,2.9113,2.8679,2.9077
2018-12-17,2.857,2.8967,2.8462,2.8913
2018-12-18,2.8175,2.8588,2.8157,2.8588
2018-12-19,2.7548,2.8353,2.7477,2.8157
2018-12-20,2.8065,2.8119,2.7459,2.7638
2018-12-21,2.7902,2.8081,2.7795,2.7994
2018-12-24,2.7383,2.8061,2.7294,2.8061
2018-12-25,2.7383,2.7383,2.7383,2.7383
2018-12-26,2.8079,2.8132,2.7187,2.7489
2018-12-27,2.7666,2.8043,2.7309,2.7989
2018-12-28,2.7182,2.7789,2.7111,2.7648
2018-12-31,2.6842,2.7429,2.6771,2.7251
2019-01-01,2.6842,2.6842,2.6842,2.6842
2019-01-02,2.6204,2.6948,2.6204,2.6841
2019-01-03,2.5535,2.6539,2.5429,2.6203
2019-01-04,2.6677,2.6748,2.5412,2.5605
2019-01-07,2.696,2.6996,2.6304,2.6641
2019-01-08,2.728,2.7316,2.6852,2.6889
2019-01-09,2.71,2.7458,2.7083,2.7298
2019-01-10,2.7421,2.7457,2.6762,2.71
2019-01-11,2.7007,2.7385,2.6793,2.7278
2019-01-14,2.7024,2.7095,2.6579,2.6668
2019-01-15,2.7112,2.7201,2.6773,2.7006
2019-01-16,2.7218,2.7415,2.7023,2.713
2019-01-17,2.7504,2.7594,2.6967,2.72
2019-01-18,2.7842,2.7968,2.7414,2.7432
2019-01-21,2.7842,2.7842,2.7842,2.7842
2019-01-22,2.7392,2.777,2.7248,2.7716
2019-01-23,2.7409,2.7768,2.7319,2.7374
2019-01-24,2.7157,2.7516,2.6996,2.7427
2019-01-25,2.7585,2.7585,2.7172,2.7193
2019-01-28,2.744,2.7638,2.726,2.7531
2019-01-29,2.7098,2.7457,2.7044,2.7404
2019-01-30,2.6775,2.733,2.6739,2.7152
2019-01-31,2.6293,2.6828,2.6168,2.6793
2019-02-01,2.6842,2.6949,2.6218,2.6417
2019-02-04,2.7235,2.7325,2.6824,2.6896
2019-02-05,2.6983,2.7378,2.6858,2.7164
2019-02-06,2.6946,2.7037,2.6714,2.7037
2019-02-07,2.6572,2.6967,2.6483,2.6949
2019-02-08,2.6339,2.6572,2.6232,2.6536
2019-02-11,2.6536,2.668,2.6286,2.6286
2019-02-12,2.6877,2.6895,2.6518,2.6536
2019-02-13,2.7021,2.7129,2.6787,2.6913
2019-02-14,2.6536,2.7111,2.6411,2.6949
2019-02-15,2.6626,2.686,2.6429,2.659
2019-02-18,2.6626,2.6626,2.6626,2.6626
2019-02-19,2.6339,2.6734,2.6321,2.6716
2019-02-20,2.6447,2.6572,2.625,2.6375
2019-02-21,2.6914,2.695,2.6393,2.6447
2019-02-22,2.6518,2.6878,2.6357,2.6878
2019-02-25,2.6626,2.6824,2.6536,2.6644
2019-02-26,2.6357,2.6644,2.6303,2.659
2019-02-27,2.6825,2.6969,2.6267,2.6339
2019-02-28,2.715,2.7294,2.6573,2.6752
2019-03-01,2.7531,2.7658,2.7095,2.715
2019-03-04,2.7223,2.764,2.7168,2.7531
2019-03-05,2.7169,2.7477,2.7132,2.7241
2019-03-06,2.6934,2.7187,2.6771,2.7169
2019-03-07,2.6393,2.6916,2.6339,2.6861
2019-03-08,2.6285,2.6501,2.6051,2.6447
2019-03-11,2.6393,2.6573,2.6213,2.6285
2019-03-12,2.6015,2.6717,2.5926,2.6573
2019-03-13,2.6213,2.6267,2.6033,2.6033
2019-03-14,2.6303,2.6429,2.6087,2.6195
2019-03-15,2.5871,2.6357,2.5782,2.6249
2019-03-18,2.6033,2.6087,2.5835,2.5925
2019-03-19,2.6123,2.6321,2.5889,2.6015
2019-03-20,2.5263,2.6159,2.5227,2.6123
2019-03-21,2.5369,2.5423,2.4977,2.5227
2019-03-22,2.439,2.5369,2.416,2.5369
2019-03-25,2.3983,2.4709,2.3754,2.4496
2019-03-26,2.423,2.4513,2.4,2.4124
2019-03-27,2.3665,2.4301,2.3507,2.4212
2019-03-28,2.3946,2.4034,2.3384,2.3612
2019-03-29,2.405,2.4316,2.3891,2.3893
2019-04-01,2.5009,2.5063,2.4227,2.4263
2019-04-02,2.4741,2.4902,2.4652,2.4884
2019-04-03,2.5241,2.5259,2.467,2.4724
2019-04-04,2.5151,2.5241,2.4937,2.5169
2019-04-05,2.4954,2.5419,2.4918,2.5133
2019-04-08,2.5222,2.5222,2.4846,2.5025
2019-04-09,2.5006,2.5257,2.4828,2.515
2019-04-10,2.4649,2.5096,2.4613,2.4971
2019-04-11,2.497,2.5077,2.4685,2.4702
2019-04-12,2.5651,2.5651,2.488,2.4952
2019-04-15,2.5543,2.5723,2.5453,2.5543
2019-04-16,2.5904,2.594,2.5453,2.5525
2019-04-17,2.594,2.6121,2.5777,2.5832
2019-04-18,2.5596,2.5868,2.547,2.5868
2019-04-19,2.5596,2.5596,2.5596,2.5596
2019-04-22,2.5885,2.5903,2.556,2.5578
2019-04-23,2.565,2.5921,2.5614,2.5831
2019-04-24,2.5181,2.5704,2.5163,2.5686
2019-04-25,2.5325,2.5397,2.5145,2.5199
2019-04-26,2.4982,2.5432,2.4928,2.5271
2019-04-29,2.5252,2.5396,2.5018,2.5036
2019-04-30,2.5018,2.5486,2.5,2.5108
2019-05-01,2.4999,2.5179,2.4533,2.4999
2019-05-02,2.5414,2.5558,2.5017,2.5017
2019-05-03,2.525,2.5739,2.5124,2.5395
2019-05-06,2.4692,2.5016,2.4692,2.4782
2019-05-07,2.4566,2.4997,2.4423,2.4764
2019-05-08,2.4835,2.4889,2.4243,2.453
2019-05-09,2.4423,2.4779,2.4228,2.4743
2019-05-10,2.4672,2.4707,2.4245,2.4512
2019-05-13,2.4015,2.4405,2.3874,2.4316
2019-05-14,2.4104,2.4245,2.3927,2.398
2019-05-15,2.3732,2.4174,2.3591,2.4086
2019-05-16,2.3944,2.4139,2.3521,2.3732
2019-05-17,2.3909,2.4068,2.3626,2.3962
2019-05-20,2.4157,2.4175,2.3785,2.3997
2019-05-21,2.4264,2.4388,2.4051,2.4122
2019-05-22,2.382,2.4317,2.3785,2.4246
2019-05-23,2.3185,2.3838,2.2904,2.382
2019-05-24,2.3202,2.3326,2.3062,2.3168
2019-05-27,2.3202,2.3202,2.3202,2.3202
2019-05-28,2.2658,2.3149,2.2605,2.3079
2019-05-29,2.2605,2.2658,2.2081,2.2623
2019-05-30,2.2133,2.2832,2.2098,2.2587
2019-05-31,2.1246,2.1924,2.1246,2.1872
2019-06-03,2.071,2.1332,2.059,2.1229
2019-06-04,2.1296,2.1452,2.0813,2.0814
2019-06-05,2.1348,2.1348,2.0761,2.1296
2019-06-06,2.1174,2.1347,2.0898,2.1227
2019-06-07,2.0809,2.1313,2.0517,2.1261
2019-06-10,2.1484,2.1501,2.1103,2.1189
2019-06-11,2.1431,2.1761,2.1361,2.1414
2019-06-12,2.1205,2.1414,2.1066,2.1344
2019-06-13,2.0945,2.1257,2.0806,2.1222
2019-06-14,2.0804,2.1081,2.0563,2.0824
2019-06-17,2.0942,2.1132,2.0769,2.0908
2019-06-18,2.0595,2.0959,2.0148,2.0872
2019-06-19,2.0233,2.0975,2.0181,2.0613
2019-06-20,2.0284,2.037,1.9719,2.025
2019-06-21,2.054,2.0678,1.9972,2.0181
2019-06-24,2.0143,2.0643,2.0125,2.0557
2019-06-25,1.985,2.0228,1.9798,2.0108
2019-06-26,2.0468,2.0503,1.985,1.985
2019-06-27,2.014,2.0693,2.002,2.0434
2019-06-28,2.0051,2.031,1.9965,2.014
2019-07-01,2.024,2.0464,2.0016,2.0413
2019-07-02,1.974,2.0222,1.9723,2.0136
2019-07-03,1.9498,1.9706,1.9378,1.9706
2019-07-04,1.9498,1.9498,1.9498,1.9498
2019-07-05,2.0338,2.0667,1.9392,1.9429
2019-07-08,2.0476,2.051,2.0078,2.039
2019-07-09,2.0648,2.07,2.0302,2.0372
2019-07-10,2.0613,2.1117,2.037,2.0631
2019-07-11,2.1378,2.1483,2.0353,2.0526
2019-07-12,2.1219,2.1481,2.1027,2.1326
2019-07-15,2.0887,2.1463,2.0852,2.1411
2019-07-16,2.1026,2.141,2.0817,2.0887
2019-07-17,2.0451,2.1078,2.0416,2.1061
2019-07-18,2.0242,2.0763,2.0207,2.0503
2019-07-19,2.0552,2.0621,2.0329,2.0381
2019-07-22,2.0464,2.0656,2.0256,2.0569
2019-07-23,2.0812,2.0829,2.0411,2.0482
2019-07-24,2.0428,2.0829,2.0358,2.0829
2019-07-25,2.081,2.0985,2.0097,2.0428
2019-07-26,2.0703,2.0965,2.0616,2.0775
2019-07-29,2.065,2.0685,2.0458,2.0668
2019-07-30,2.058,2.0737,2.0388,2.058
2019-07-31,2.0144,2.0701,2.004,2.0562
2019-08-01,1.8935,2.0578,1.8746,2.0248
2019-08-02,1.8452,1.9107,1.8298,1.8952
2019-08-05,1.7075,1.8571,1.7075,1.852
2019-08-06,1.7023,1.7716,1.6705,1.6738
2019-08-07,1.7342,1.7342,1.5931,1.6938
2019-08-08,1.7172,1.7878,1.7018,1.7052
2019-08-09,1.7447,1.7464,1.6778,1.6983
2019-08-12,1.6454,1.7326,1.6284,1.7292
2019-08-13,1.7035,1.7155,1.6165,1.6539
2019-08-14,1.5792,1.6932,1.5708,1.6898
2019-08-15,1.5269,1.5928,1.4732,1.5894
2019-08-16,1.5538,1.5927,1.5067,1.5219
2019-08-19,1.6063,1.6233,1.5673,1.5707
2019-08-20,1.5555,1.5961,1.5386,1.5893
2019-08-21,1.5893,1.6063,1.5453,1.5555
2019-08-22,1.6131,1.6267,1.552,1.5876
2019-08-23,1.5351,1.6608,1.5047,1.6097
2019-08-26,1.5351,1.5469,1.4409,1.4728
2019-08-27,1.4711,1.5334,1.4694,1.5266
2019-08-28,1.4794,1.4862,1.4459,1.4711
2019-08-29,1.4945,1.5333,1.4425,1.4643
2019-08-30,1.4961,1.5417,1.491,1.4928
2019-09-02,1.4961,1.4961,1.4961,1.4961
2019-09-03,1.4573,1.5332,1.4272,1.5045
2019-09-04,1.4657,1.4977,1.4489,1.4489
2019-09-05,1.5586,1.5891,1.464,1.464
2019-09-06,1.5602,1.6045,1.5381,1.5586
2019-09-09,1.6438,1.6472,1.55,1.5568
2019-09-10,1.7316,1.7437,1.6181,1.6472
2019-09-11,1.7385,1.7507,1.7057,1.7281
2019-09-12,1.7715,1.7976,1.6661,1.7645
2019-09-13,1.8958,1.9046,1.7646,1.775
2019-09-16,1.8467,1.8783,1.81,1.8625
2019-09-17,1.8013,1.8468,1.7926,1.8432
2019-09-18,1.7961,1.817,1.7405,1.8048
2019-09-19,1.784,1.8171,1.7474,1.7926
2019-09-20,1.7215,1.7928,1.7146,1.7805
2019-09-23,1.7267,1.7649,1.6628,1.7337
2019-09-24,1.6456,1.7198,1.6267,1.7146
2019-09-25,1.7372,1.7372,1.6284,1.6456
2019-09-26,1.6921,1.725,1.6731,1.7233
2019-09-27,1.6801,1.7234,1.6715,1.6921
2019-09-30,1.6646,1.7113,1.6628,1.6818
2019-10-01,1.6353,1.7548,1.6112,1.668
2019-10-02,1.5992,1.6663,1.5786,1.6353
2019-10-03,1.5341,1.5974,1.5069,1.5923
2019-10-04,1.529,1.5529,1.5051,1.5341
2019-10-07,1.558,1.5648,1.5034,1.5136
2019-10-08,1.5289,1.5905,1.5085,1.5528
2019-10-09,1.5836,1.5922,1.5238,1.5272
2019-10-10,1.6681,1.6698,1.5443,1.5545
2019-10-11,1.729,1.7657,1.6387,1.6612
2019-10-14,1.729,1.729,1.729,1.729
2019-10-15,1.771,1.7762,1.6734,1.7133
2019-10-16,1.7395,1.7675,1.7168,1.7622
2019-10-17,1.7518,1.7973,1.7203,1.7325
2019-10-18,1.7536,1.7746,1.7257,1.7448
2019-10-21,1.7993,1.8028,1.7361,1.7379
2019-10-22,1.7607,1.8046,1.7607,1.8028
2019-10-23,1.7642,1.7677,1.7292,1.7607
2019-10-24,1.766,1.7818,1.7362,1.759
2019-10-25,1.7943,1.8119,1.7468,1.7538
2019-10-28,1.842,1.8579,1.7995,1.8013
2019-10-29,1.8385,1.858,1.8208,1.8473
2019-10-30,1.7715,1.8492,1.7698,1.8332
2019-10-31,1.691,1.7891,1.6788,1.775
2019-11-01,1.7103,1.7435,1.6684,1.6892
2019-11-04,1.777,1.7911,1.7366,1.7383
2019-11-05,1.8584,1.8708,1.7858,1.7964
2019-11-06,1.8283,1.8567,1.8053,1.8548
2019-11-07,1.9173,1.9713,1.8014,1.81
2019-11-08,1.9417,1.9539,1.893,1.9173
2019-11-11,1.9417,1.9417,1.9417,1.9417
2019-11-12,1.9347,1.9556,1.9016,1.9208
2019-11-13,1.886,1.9295,1.8618,1.926
2019-11-14,1.8186,1.8912,1.8032,1.8826
2019-11-15,1.8308,1.8515,1.817,1.829
2019-11-18,1.8153,1.855,1.7929,1.8221
2019-11-19,1.7826,1.8256,1.7757,1.8101
2019-11-20,1.7449,1.7757,1.726,1.7654
2019-11-21,1.7723,1.7843,1.7056,1.7312
2019-11-22,1.7706,1.786,1.7431,1.7671
2019-11-25,1.7551,1.7912,1.75,1.7757
